,ARID,ORID,PHASE,STA,ATIME,TIMEDEF,LAT,LON,DEPTH,OTIME
324,59103412,6329827,P,KURK,2010135,d,3.7190925,128.04432,99.516687,2010135
325,59098236,6329775,P,BDFB,2010135,d,-22.458545,-68.34888,103.46955,2010135
326,59098266,6329775,P,PLCA,2010135,d,-22.458545,-68.34888,103.46955,2010135
327,59098301,6329775,P,YKA,2010135,d,-22.458545,-68.34888,103.46955,2010135
328,59098307,6329775,P,TORD,2010135,d,-22.458545,-68.34888,103.46955,2010135
329,59100163,6329775,Pn,CFAA,2010135,d,-22.458545,-68.34888,103.46955,2010135
330,59100179,6329775,Pn,SIV,2010135,d,-22.458545,-68.34888,103.46955,2010135
331,59098459,6329776,P,STKA,2010135,d,-14.718137,167.38909,165.78344,2010135
332,59098468,6329776,P,ASAR,2010135,d,-14.718137,167.38909,165.78344,2010135
333,59098538,6329776,P,WRA,2010135,d,-14.718137,167.38909,165.78344,2010135
334,59098575,6329776,P,MKAR,2010135,d,-14.718137,167.38909,165.78344,2010135
335,59098625,6329776,P,ILAR,2010135,d,-14.718137,167.38909,165.78344,2010135
336,59100566,6329776,P,QSPA,2010135,d,-14.718137,167.38909,165.78344,2010135
337,59100579,6329776,P,CTA,2010135,d,-14.718137,167.38909,165.78344,2010135
338,59098470,6329570,P,ASAR,2010135,d,-32.905004,-178.65419,0.0,2010135
339,59098539,6329570,P,WRA,2010135,d,-32.905004,-178.65419,0.0,2010135
340,59098573,6329607,P,STKA,2010135,d,-13.653864,167.14873,199.57852,2010135
341,59098600,6329607,P,ASAR,2010135,d,-13.653864,167.14873,199.57852,2010135
342,59098662,6329607,P,WRA,2010135,d,-13.653864,167.14873,199.57852,2010135
343,59098795,6329607,P,CMAR,2010135,d,-13.653864,167.14873,199.57852,2010135
344,59098828,6329607,P,MKAR,2010135,d,-13.653864,167.14873,199.57852,2010135
345,59098865,6329607,P,MJAR,2010135,d,-13.653864,167.14873,199.57852,2010135
346,59098876,6329607,P,PETK,2010135,d,-13.653864,167.14873,199.57852,2010135
347,59098878,6329607,P,ILAR,2010135,d,-13.653864,167.14873,199.57852,2010135
348,59100877,6329607,P,CTA,2010135,d,-13.653864,167.14873,199.57852,2010135
349,59100897,6329607,P,JKA,2010135,d,-13.653864,167.14873,199.57852,2010135
350,59100940,6329607,P,SEY,2010135,d,-13.653864,167.14873,199.57852,2010135
351,59098746,6329404,Pn,BRTR,2010135,d,36.003536,30.066385,0.0,2010135
352,59098830,6329404,P,MKAR,2010135,d,36.003536,30.066385,0.0,2010135
353,59098846,6329404,P,ZALV,2010135,d,36.003536,30.066385,0.0,2010135
354,59098955,6329404,P,CMAR,2010135,d,36.003536,30.066385,0.0,2010135
355,59099224,6329642,Pn,ULM,2010135,d,43.728,-105.49223,0.0,2010135
356,59099351,6329642,Pn,PDAR,2010135,d,43.728,-105.49223,0.0,2010135
357,59099878,6329468,Pn,KSRS,2010135,d,28.748032,128.48043,73.4287,2010135
358,59100001,6329468,P,MKAR,2010135,d,28.748032,128.48043,73.4287,2010135
359,59100071,6329468,P,WRA,2010135,d,28.748032,128.48043,73.4287,2010135
360,59101074,6329550,Pn,KSRS,2010135,d,28.614216,128.42334,0.0,2010135
361,59101195,6329550,P,FINES,2010135,d,28.614216,128.42334,0.0,2010135
362,59101304,6329550,P,WRA,2010135,d,28.614216,128.42334,0.0,2010135
363,59101448,6330168,Pn,GERES,2010135,d,51.54339,15.97493,0.0,2010135
364,59101669,6330168,Pn,FINES,2010135,d,51.54339,15.97493,0.0,2010135
365,59101714,6330168,P,YKA,2010135,d,51.54339,15.97493,0.0,2010135
366,59103419,6330168,Pn,VRAC,2010135,d,51.54339,15.97493,0.0,2010135
367,59103431,6330168,Pn,DAVOX,2010135,d,51.54339,15.97493,0.0,2010135
368,59103476,6330168,P,AKTO,2010135,d,51.54339,15.97493,0.0,2010135
369,59103731,6330168,Pn,HFS,2010135,d,51.54339,15.97493,0.0,2010135
370,59103747,6330168,Pn,EKA,2010135,d,51.54339,15.97493,0.0,2010135
371,59102715,6330258,P,MKAR,2010135,d,28.676077,128.67683,0.0,2010135
372,59102769,6330258,P,ASAR,2010135,d,28.676077,128.67683,0.0,2010135
373,59102816,6330258,P,FINES,2010135,d,28.676077,128.67683,0.0,2010135
374,59102889,6330259,P,MKAR,2010136,d,33.638604,59.869835,0.0,2010135
375,59102904,6330259,P,TORD,2010136,d,33.638604,59.869835,0.0,2010135
376,59102941,6330259,P,CMAR,2010136,d,33.638604,59.869835,0.0,2010135
377,59102966,6330259,P,FINES,2010136,d,33.638604,59.869835,0.0,2010135
378,59103097,6330259,P,YKA,2010136,d,33.638604,59.869835,0.0,2010135
379,59103115,6329802,P,PLCA,2010136,d,-31.656071,-67.086341,125.01107,2010136
380,59103206,6330044,P,STKA,2010136,d,0.55409943,124.38044,151.3292,2010136
381,59103230,6330044,P,MJAR,2010136,d,0.55409943,124.38044,151.3292,2010136
382,59103238,6330044,P,ASAR,2010136,d,0.55409943,124.38044,151.3292,2010136
383,59103281,6330044,P,CMAR,2010136,d,0.55409943,124.38044,151.3292,2010136
384,59103293,6330044,P,KSRS,2010136,d,0.55409943,124.38044,151.3292,2010136
385,59103330,6330044,P,WRA,2010136,d,0.55409943,124.38044,151.3292,2010136
386,59103337,6330044,P,BRTR,2010136,d,0.55409943,124.38044,151.3292,2010136
387,59103342,6330044,P,KMBO,2010136,d,0.55409943,124.38044,151.3292,2010136
388,59103345,6330044,P,I07AU,2010136,d,0.55409943,124.38044,151.3292,2010136
389,59103350,6330044,P,ARCES,2010136,d,0.55409943,124.38044,151.3292,2010136
390,59103367,6330044,P,MKAR,2010136,d,0.55409943,124.38044,151.3292,2010136
391,59103376,6330044,P,USRK,2010136,d,0.55409943,124.38044,151.3292,2010136
392,59103384,6330044,P,ZALV,2010136,d,0.55409943,124.38044,151.3292,2010136
393,59103399,6330044,P,VNDA,2010136,d,0.55409943,124.38044,151.3292,2010136
394,59103407,6330044,P,SONM,2010136,d,0.55409943,124.38044,151.3292,2010136
395,59103559,6330044,P,ILAR,2010136,d,0.55409943,124.38044,151.3292,2010136
396,59103568,6330044,P,AKASG,2010136,d,0.55409943,124.38044,151.3292,2010136
397,59103577,6330044,P,GEYT,2010136,d,0.55409943,124.38044,151.3292,2010136
398,59103593,6330044,P,FINES,2010136,d,0.55409943,124.38044,151.3292,2010136
399,59103596,6330044,P,PETK,2010136,d,0.55409943,124.38044,151.3292,2010136
400,59103641,6330044,P,MAW,2010136,d,0.55409943,124.38044,151.3292,2010136
401,59104920,6330044,P,SIJI,2010136,d,0.55409943,124.38044,151.3292,2010136
402,59104927,6330044,P,LEM,2010136,d,0.55409943,124.38044,151.3292,2010136
403,59104936,6330044,P,PSI,2010136,d,0.55409943,124.38044,151.3292,2010136
404,59104953,6330044,P,CTA,2010136,d,0.55409943,124.38044,151.3292,2010136
405,59105068,6330044,P,GUMO,2010136,d,0.55409943,124.38044,151.3292,2010136
406,59103591,6329843,P,CMAR,2010136,d,2.0011682,96.535536,27.60312,2010136
407,59103650,6329843,P,ASAR,2010136,d,2.0011682,96.535536,27.60312,2010136
408,59103676,6329843,P,MKAR,2010136,d,2.0011682,96.535536,27.60312,2010136
409,59103699,6329843,P,SONM,2010136,d,2.0011682,96.535536,27.60312,2010136
410,59103713,6329843,P,ZALV,2010136,d,2.0011682,96.535536,27.60312,2010136
411,59103769,6329843,P,WRA,2010136,d,2.0011682,96.535536,27.60312,2010136
412,59103906,6329859,P,BDFB,2010136,d,-51.859651,28.330147,0.0,2010136
413,59103916,6329859,P,KMBO,2010136,d,-51.859651,28.330147,0.0,2010136
414,59103922,6329859,P,PLCA,2010136,d,-51.859651,28.330147,0.0,2010136
415,59103948,6329859,P,VNDA,2010136,d,-51.859651,28.330147,0.0,2010136
416,59103961,6329859,P,TORD,2010136,d,-51.859651,28.330147,0.0,2010136
417,59104058,6329859,P,WRA,2010136,d,-51.859651,28.330147,0.0,2010136
418,59104082,6329859,P,BRTR,2010136,d,-51.859651,28.330147,0.0,2010136
419,59104092,6329859,P,KEST,2010136,d,-51.859651,28.330147,0.0,2010136
420,59104100,6329859,P,ASAR,2010136,d,-51.859651,28.330147,0.0,2010136
421,59104113,6329859,P,GEYT,2010136,d,-51.859651,28.330147,0.0,2010136
422,59104115,6329859,P,STKA,2010136,d,-51.859651,28.330147,0.0,2010136
423,59104127,6329859,P,ESDC,2010136,d,-51.859651,28.330147,0.0,2010136
424,59104180,6329859,P,CMAR,2010136,d,-51.859651,28.330147,0.0,2010136
425,59104247,6329859,P,MAW,2010136,d,-51.859651,28.330147,0.0,2010136
426,59104305,6330219,Pn,ROSC,2010136,d,10.117213,-61.033729,0.0,2010136
427,59104315,6330219,P,SCHQ,2010136,d,10.117213,-61.033729,0.0,2010136
428,59104330,6330219,P,TXAR,2010136,d,10.117213,-61.033729,0.0,2010136
429,59104356,6330219,P,GERES,2010136,d,10.117213,-61.033729,0.0,2010136
430,59104357,6330219,P,TORD,2010136,d,10.117213,-61.033729,0.0,2010136
431,59104383,6330219,P,ILAR,2010136,d,10.117213,-61.033729,0.0,2010136
432,59104386,6330219,P,PDAR,2010136,d,10.117213,-61.033729,0.0,2010136
433,59104387,6330219,P,NVAR,2010136,d,10.117213,-61.033729,0.0,2010136
434,59104392,6330219,P,YKA,2010136,d,10.117213,-61.033729,0.0,2010136
435,59106059,6330219,Pn,PCRV,2010136,d,10.117213,-61.033729,0.0,2010136
436,59106218,6330219,Pn,PTGA,2010136,d,10.117213,-61.033729,0.0,2010136
437,59106237,6330219,P,ATAH,2010136,d,10.117213,-61.033729,0.0,2010136
438,59107855,6330219,P,SIV,2010136,d,10.117213,-61.033729,0.0,2010136
439,59105202,6330064,P,RES,2010136,d,0.55409943,124.38044,151.3292,2010136
440,59105485,6330489,P,BDFB,2010136,d,-20.080484,-68.746338,123.09385,2010136
441,59105697,6330489,P,YKA,2010136,d,-20.080484,-68.746338,123.09385,2010136
442,59106991,6330489,Pn,LVC,2010136,d,-20.080484,-68.746338,123.09385,2010136
443,59108025,6330489,Pn,SIV,2010136,d,-20.080484,-68.746338,123.09385,2010136
444,59105574,6330279,P,BRTR,2010136,d,34.683586,6.9604137,0.0,2010136
445,59105621,6330279,P,TORD,2010136,d,34.683586,6.9604137,0.0,2010136
446,59105680,6330279,P,AKASG,2010136,d,34.683586,6.9604137,0.0,2010136
447,59105692,6330279,P,FINES,2010136,d,34.683586,6.9604137,0.0,2010136
448,59105706,6330279,P,ARCES,2010136,d,34.683586,6.9604137,0.0,2010136
449,59105715,6330279,P,SONM,2010136,d,34.683586,6.9604137,0.0,2010136
450,59105717,6330279,P,ULM,2010136,d,34.683586,6.9604137,0.0,2010136
451,59105730,6330279,P,ZALV,2010136,d,34.683586,6.9604137,0.0,2010136
452,59105762,6330279,P,MKAR,2010136,d,34.683586,6.9604137,0.0,2010136
453,59105836,6330279,P,YKA,2010136,d,34.683586,6.9604137,0.0,2010136
454,59105858,6330279,P,PDAR,2010136,d,34.683586,6.9604137,0.0,2010136
455,59107224,6330279,Pn,MDT,2010136,d,34.683586,6.9604137,0.0,2010136
456,59107611,6330279,P,HFS,2010136,d,34.683586,6.9604137,0.0,2010136
457,59106285,6330373,Pn,ESDC,2010136,d,36.032997,4.0785819,0.0,2010136
458,59106312,6330373,P,TORD,2010136,d,36.032997,4.0785819,0.0,2010136
459,59106325,6330373,P,BRTR,2010136,d,36.032997,4.0785819,0.0,2010136
460,59106342,6330373,Pn,GERES,2010136,d,36.032997,4.0785819,0.0,2010136
461,59106353,6330373,P,AKASG,2010136,d,36.032997,4.0785819,0.0,2010136
462,59106360,6330373,P,NOA,2010136,d,36.032997,4.0785819,0.0,2010136
463,59106367,6330373,P,FINES,2010136,d,36.032997,4.0785819,0.0,2010136
464,59106423,6330373,P,CMAR,2010136,d,36.032997,4.0785819,0.0,2010136
465,59106472,6330373,P,MKAR,2010136,d,36.032997,4.0785819,0.0,2010136
466,59106480,6330373,P,TXAR,2010136,d,36.032997,4.0785819,0.0,2010136
467,59106523,6330373,P,PDAR,2010136,d,36.032997,4.0785819,0.0,2010136
468,59106537,6330373,P,ILAR,2010136,d,36.032997,4.0785819,0.0,2010136
469,59106599,6330373,P,YKA,2010136,d,36.032997,4.0785819,0.0,2010136
470,59108072,6330373,Pn,MDT,2010136,d,36.032997,4.0785819,0.0,2010136
471,59108087,6330373,Pn,VRAC,2010136,d,36.032997,4.0785819,0.0,2010136
472,59108288,6330373,P,HFS,2010136,d,36.032997,4.0785819,0.0,2010136
473,59106376,6330405,P,BRTR,2010136,d,-1.1708459,120.18185,0.0,2010136
474,59106419,6330405,P,CMAR,2010136,d,-1.1708459,120.18185,0.0,2010136
475,59106430,6330405,P,KSRS,2010136,d,-1.1708459,120.18185,0.0,2010136
476,59106441,6330405,P,STKA,2010136,d,-1.1708459,120.18185,0.0,2010136
477,59106450,6330405,P,SONM,2010136,d,-1.1708459,120.18185,0.0,2010136
478,59106467,6330405,P,VNDA,2010136,d,-1.1708459,120.18185,0.0,2010136
479,59106482,6330405,P,USRK,2010136,d,-1.1708459,120.18185,0.0,2010136
480,59106488,6330405,P,ZALV,2010136,d,-1.1708459,120.18185,0.0,2010136
481,59106494,6330405,P,MJAR,2010136,d,-1.1708459,120.18185,0.0,2010136
482,59106526,6330405,P,WRA,2010136,d,-1.1708459,120.18185,0.0,2010136
483,59106585,6330405,P,PETK,2010136,d,-1.1708459,120.18185,0.0,2010136
484,59108101,6330405,P,EIL,2010136,d,-1.1708459,120.18185,0.0,2010136
485,59108103,6330405,P,ASF,2010136,d,-1.1708459,120.18185,0.0,2010136
486,59108108,6330405,P,PSI,2010136,d,-1.1708459,120.18185,0.0,2010136
487,59108121,6330405,P,JAY,2010136,d,-1.1708459,120.18185,0.0,2010136
488,59108270,6330405,Pn,KAPI,2010136,d,-1.1708459,120.18185,0.0,2010136
489,59108278,6330405,Pn,SIJI,2010136,d,-1.1708459,120.18185,0.0,2010136
490,59108286,6330405,P,MMAI,2010136,d,-1.1708459,120.18185,0.0,2010136
491,59108388,6330405,P,AKTO,2010136,d,-1.1708459,120.18185,0.0,2010136
492,59106559,6330476,P,KSRS,2010136,d,28.717749,128.37354,0.0,2010136
493,59106718,6330476,P,SONM,2010136,d,28.717749,128.37354,0.0,2010136
494,59106783,6330476,P,YKA,2010136,d,28.717749,128.37354,0.0,2010136
495,59106788,6330476,P,WRA,2010136,d,28.717749,128.37354,0.0,2010136
496,59108573,6330476,P,KURK,2010136,d,28.717749,128.37354,0.0,2010136
497,59106764,6330498,P,ILAR,2010136,d,14.095331,145.2594,105.97643,2010136
498,59106886,6330191,Pn,ZALV,2010136,d,50.570049,84.611126,0.0,2010136
499,59107067,6330191,tx,VNDA,2010136,n,-4.4127171,153.6156,89.645294,2010136
500,59106936,6330711,P,ASAR,2010136,d,-4.4127171,153.6156,89.645294,2010136
501,59107016,6330711,P,WRA,2010136,d,-4.4127171,153.6156,89.645294,2010136
502,59107052,6330711,P,MKAR,2010136,d,-4.4127171,153.6156,89.645294,2010136
503,59107112,6330711,P,ILAR,2010136,d,-4.4127171,153.6156,89.645294,2010136
504,59107118,6330711,P,CMAR,2010136,d,-4.4127171,153.6156,89.645294,2010136
505,59108934,6330711,P,CTA,2010136,d,-4.4127171,153.6156,89.645294,2010136
506,59107029,6330518,P,LPAZ,2010136,d,-56.252724,-26.639566,89.986729,2010136
507,59107070,6330518,P,VNDA,2010136,d,-56.252724,-26.639566,89.986729,2010136
508,59107187,6330518,P,DBIC,2010136,d,-56.252724,-26.639566,89.986729,2010136
509,59107203,6330518,P,TORD,2010136,d,-56.252724,-26.639566,89.986729,2010136
510,59108960,6330518,P,SNAA,2010136,d,-56.252724,-26.639566,89.986729,2010136
511,59109029,6330518,P,LBTB,2010136,d,-56.252724,-26.639566,89.986729,2010136
512,59107443,6330636,P,BDFB,2010136,d,18.244596,-67.109795,113.6546,2010136
513,59107457,6330636,P,SCHQ,2010136,d,18.244596,-67.109795,113.6546,2010136
514,59107468,6330636,P,BRTR,2010136,d,18.244596,-67.109795,113.6546,2010136
515,59107478,6330636,P,TORD,2010136,d,18.244596,-67.109795,113.6546,2010136
516,59107485,6330636,P,ULM,2010136,d,18.244596,-67.109795,113.6546,2010136
517,59107491,6330636,P,GERES,2010136,d,18.244596,-67.109795,113.6546,2010136
518,59107497,6330636,P,TXAR,2010136,d,18.244596,-67.109795,113.6546,2010136
519,59107503,6330636,P,DBIC,2010136,d,18.244596,-67.109795,113.6546,2010136
520,59107519,6330636,P,LPAZ,2010136,d,18.244596,-67.109795,113.6546,2010136
521,59107526,6330636,P,ILAR,2010136,d,18.244596,-67.109795,113.6546,2010136
522,59107533,6330636,P,PLCA,2010136,d,18.244596,-67.109795,113.6546,2010136
523,59107540,6330636,P,ARCES,2010136,d,18.244596,-67.109795,113.6546,2010136
524,59107553,6330636,P,NVAR,2010136,d,18.244596,-67.109795,113.6546,2010136
525,59107603,6330636,P,ESDC,2010136,d,18.244596,-67.109795,113.6546,2010136
526,59107614,6330636,P,NOA,2010136,d,18.244596,-67.109795,113.6546,2010136
527,59107618,6330636,P,PDAR,2010136,d,18.244596,-67.109795,113.6546,2010136
528,59107626,6330636,P,FINES,2010136,d,18.244596,-67.109795,113.6546,2010136
529,59107646,6330636,P,YKA,2010136,d,18.244596,-67.109795,113.6546,2010136
530,59107545,6330286,P,KSRS,2010136,d,28.664894,128.67784,0.0,2010136
531,59107561,6330286,Pn,USRK,2010136,d,28.664894,128.67784,0.0,2010136
532,59107679,6330286,P,ASAR,2010136,d,28.664894,128.67784,0.0,2010136
533,59107705,6330286,P,ILAR,2010136,d,28.664894,128.67784,0.0,2010136
534,59107723,6330286,P,SONM,2010136,d,28.664894,128.67784,0.0,2010136
535,59107751,6330286,P,ZALV,2010136,d,28.664894,128.67784,0.0,2010136
536,59107802,6330286,P,FINES,2010136,d,28.664894,128.67784,0.0,2010136
537,59107859,6330286,P,YKA,2010136,d,28.664894,128.67784,0.0,2010136
538,59107865,6330286,P,WRA,2010136,d,28.664894,128.67784,0.0,2010136
539,59107661,6330803,P,BDFB,2010136,d,-34.784878,-16.106581,0.0,2010136
540,59107667,6330803,P,DBIC,2010136,d,-34.784878,-16.106581,0.0,2010136
541,59107673,6330803,P,LPAZ,2010136,d,-34.784878,-16.106581,0.0,2010136
542,59107692,6330803,P,PLCA,2010136,d,-34.784878,-16.106581,0.0,2010136
543,59107730,6330803,P,TORD,2010136,d,-34.784878,-16.106581,0.0,2010136
544,59107893,6330803,P,BRTR,2010136,d,-34.784878,-16.106581,0.0,2010136
545,59107896,6330803,P,KEST,2010136,d,-34.784878,-16.106581,0.0,2010136
546,59107919,6330803,P,VNDA,2010136,d,-34.784878,-16.106581,0.0,2010136
547,59107962,6330803,P,ESDC,2010136,d,-34.784878,-16.106581,0.0,2010136
548,59109707,6330803,P,LBTB,2010136,d,-34.784878,-16.106581,0.0,2010136
549,59109714,6330803,P,SNAA,2010136,d,-34.784878,-16.106581,0.0,2010136
550,59109727,6330803,P,CFAA,2010136,d,-34.784878,-16.106581,0.0,2010136
551,59109736,6330803,P,SIV,2010136,d,-34.784878,-16.106581,0.0,2010136
552,59108144,6330855,Pn,MJAR,2010136,d,46.119666,142.47699,315.25272,2010136
553,59108241,6330855,P,YKA,2010136,d,46.119666,142.47699,315.25272,2010136
554,59113073,6330855,Pn,JKA,2010136,d,46.119666,142.47699,315.25272,2010136
555,59108426,6330364,P,ASAR,2010136,d,-4.5385688,153.35567,141.44845,2010136
556,59108453,6330364,P,CMAR,2010136,d,-4.5385688,153.35567,141.44845,2010136
557,59108474,6330364,P,MKAR,2010136,d,-4.5385688,153.35567,141.44845,2010136
558,59108504,6330364,P,VNDA,2010136,d,-4.5385688,153.35567,141.44845,2010136
559,59108546,6330364,P,WRA,2010136,d,-4.5385688,153.35567,141.44845,2010136
560,59108439,6330677,Pn,ARCES,2010136,d,73.291032,7.2188012,0.0,2010136
561,59108584,6330677,P,BRTR,2010136,d,73.291032,7.2188012,0.0,2010136
562,59108597,6330677,P,MKAR,2010136,d,73.291032,7.2188012,0.0,2010136
563,59108607,6330677,tx,SONM,2010136,n,58.274033,-156.00695,113.25368,2010136
564,59108610,6330677,P,GEYT,2010136,d,73.291032,7.2188012,0.0,2010136
565,59108666,6330677,P,GERES,2010136,d,73.291032,7.2188012,0.0,2010136
566,59108671,6330677,Pn,FINES,2010136,d,73.291032,7.2188012,0.0,2010136
567,59108684,6330677,P,ILAR,2010136,d,73.291032,7.2188012,0.0,2010136
568,59108689,6330677,Pn,NOA,2010136,d,73.291032,7.2188012,0.0,2010136
569,59108693,6330677,P,AKASG,2010136,d,73.291032,7.2188012,0.0,2010136
570,59108699,6330677,P,NVAR,2010136,d,73.291032,7.2188012,0.0,2010136
571,59110538,6330677,P,VRAC,2010136,d,73.291032,7.2188012,0.0,2010136
572,59110546,6330677,Pn,SPITS,2010136,d,73.291032,7.2188012,0.0,2010136
573,59110580,6330677,P,SEY,2010136,d,73.291032,7.2188012,0.0,2010136
574,59110723,6330677,Pn,HFS,2010136,d,73.291032,7.2188012,0.0,2010136
575,59110871,6330677,P,AKTO,2010136,d,73.291032,7.2188012,0.0,2010136
576,59108456,6330367,P,CMAR,2010136,d,52.26631,-170.06745,0.0,2010136
577,59108537,6330367,P,PETK,2010136,d,52.26631,-170.06745,0.0,2010136
578,59108530,6330676,P,ILAR,2010136,d,58.274033,-156.00695,113.25368,2010136
579,59108599,6330676,P,MKAR,2010136,d,58.274033,-156.00695,113.25368,2010136
580,59108668,6330676,P,GERES,2010136,d,58.274033,-156.00695,113.25368,2010136
581,59108674,6330676,P,FINES,2010136,d,58.274033,-156.00695,113.25368,2010136
582,59108686,6330676,P,PETK,2010136,d,58.274033,-156.00695,113.25368,2010136
583,59108705,6330676,P,YKA,2010136,d,58.274033,-156.00695,113.25368,2010136
584,59108856,6330676,P,ESDC,2010136,d,58.274033,-156.00695,113.25368,2010136
585,59109934,6330676,P,MJAR,2010136,d,58.274033,-156.00695,113.25368,2010136
586,59110480,6330676,P,DLBC,2010136,d,58.274033,-156.00695,113.25368,2010136
587,59110549,6330676,P,SPITS,2010136,d,58.274033,-156.00695,113.25368,2010136
588,59110551,6330676,P,FRB,2010136,d,58.274033,-156.00695,113.25368,2010136
589,59110727,6330676,P,HFS,2010136,d,58.274033,-156.00695,113.25368,2010136
590,59110873,6330676,P,AKTO,2010136,d,58.274033,-156.00695,113.25368,2010136
591,59108591,6330754,P,ASAR,2010136,d,11.587801,143.47797,0.0,2010136
592,59108702,6330754,P,WRA,2010136,d,11.587801,143.47797,0.0,2010136
593,59108893,6330715,P,KSRS,2010136,d,20.118542,145.03466,209.75818,2010136
594,59108918,6330715,P,WRA,2010136,d,20.118542,145.03466,209.75818,2010136
595,59109037,6330715,P,ASAR,2010136,d,20.118542,145.03466,209.75818,2010136
596,59109065,6330715,P,MKAR,2010136,d,20.118542,145.03466,209.75818,2010136
597,59109083,6330715,P,SONM,2010136,d,20.118542,145.03466,209.75818,2010136
598,59109124,6330715,P,ILAR,2010136,d,20.118542,145.03466,209.75818,2010136
599,59109125,6330715,P,FINES,2010136,d,20.118542,145.03466,209.75818,2010136
600,59109129,6330715,P,NVAR,2010136,d,20.118542,145.03466,209.75818,2010136
601,59109133,6330715,P,YKA,2010136,d,20.118542,145.03466,209.75818,2010136
602,59110863,6330715,P,INK,2010136,d,20.118542,145.03466,209.75818,2010136
603,59109156,6330926,P,BRTR,2010136,d,36.052679,3.9087279,0.0,2010136
604,59109171,6330926,P,DBIC,2010136,d,36.052679,3.9087279,0.0,2010136
605,59109194,6330926,P,TORD,2010136,d,36.052679,3.9087279,0.0,2010136
606,59109197,6330926,Pn,ESDC,2010136,d,36.052679,3.9087279,0.0,2010136
607,59109227,6330926,P,ARCES,2010136,d,36.052679,3.9087279,0.0,2010136
608,59109247,6330926,Pn,GERES,2010136,d,36.052679,3.9087279,0.0,2010136
609,59109254,6330926,P,NOA,2010136,d,36.052679,3.9087279,0.0,2010136
610,59109258,6330926,P,FINES,2010136,d,36.052679,3.9087279,0.0,2010136
611,59109270,6330926,P,AKASG,2010136,d,36.052679,3.9087279,0.0,2010136
612,59109379,6330926,P,KMBO,2010136,d,36.052679,3.9087279,0.0,2010136
613,59109397,6330926,P,SCHQ,2010136,d,36.052679,3.9087279,0.0,2010136
614,59109402,6330926,P,ULM,2010136,d,36.052679,3.9087279,0.0,2010136
615,59109405,6330926,P,SONM,2010136,d,36.052679,3.9087279,0.0,2010136
616,59109413,6330926,P,BDFB,2010136,d,36.052679,3.9087279,0.0,2010136
