,Unnamed: 0,ARID,ORID,STA,PHASE,BELIEF,DELTA,SEAZ,ESAZ,TIMERES,TIMEDEF,AZRES,AZDEF,SLORES,SLODEF,EMARES,WGT,VMODEL,COMMID,LDDATE,ATIME,Unnamed: 0_idcx,STA_idcx,TIME,JDATE,STASSID,CHANID,CHAN,IPHASE,STYPE,DELTIM,AZIMUTH,DELAZ,SLOW,DELSLO,EMA,RECT,AMP,PER,LOGAT,CLIP,FM,SNR,QUAL,AUTH,COMMID_idcx,LDDATE_idcx,ORID_ugeb,LAT,LON,DEPTH,ORIGIN,EVID,MB,MS,ML,PHASE_ugeb,DELTA_ugeb,STA_ugeb,TIME_ugeb,IPHASE_ugeb,AZIMUTH_ugeb,DELTIM_ugeb,DELAZ_ugeb,JDATE_ugeb,STA_LAT,STA_LON,STATYPE,ONDATE,OFFDATE,Unnamed: 0_sel3org,LAT_sel3org,LON_sel3org,DEPTH_sel3org,TIME_sel3org,EVID_sel3org,JDATE_sel3org,NASS,NDEF,NDP,GRN,SRN,ETYPE,DEPDP,DTYPE,MB_sel3org,MBID,MS_sel3org,MSID,ML_sel3org,MLID,ALGORITHM,AUTH_sel3org,COMMID_sel3org,LDDATE_sel3org
1481,982004,59146528,6334627,MKAR,P,-1,59.872,154.39,342.46,2.444,d,12.5,d,-0.06,d,-999,0.74,IASPEI,-1,5/18/2010 5:20,5/18/2010 5:20,1135819,MKAR,2010-05-17 23:08:36.525000,2010137,4424372,-1,MK_044,P,-,0.12,166.86,9.6,6.83,1.14,34.01,0.972,0.75,0.33,-999.0,-,-,28.19,3,,-1,2010-05-19 08:50:25.000000,6337748,-8.012762,107.76078,93.007688,2010-05-17 22:58:46.549999872,6334627,3.7974137,3.0070459,-999.0,P,59.089679,MKAR,2010-05-17 23:08:36.525000192,P,166.85685,0.12,9.6006327,2010137,46.79368,82.29057,ar,2000092.0,2286324.0,98572,-9.92026,104.591,0.0,2010-05-17 22:58:26.594930,6334627,2010137,10,5,0,273,24,-,-999.0,g,4.17,15310222,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:20:18.000000
1482,982007,59146546,6334627,SONM,P,-1,57.521,182.11,1.44,-4.3,d,-2.4,d,0.25,d,-999,0.569,IASPEI,-1,5/18/2010 5:20,5/18/2010 5:20,1135820,SONM,2010-05-17 23:08:12.620000,2010137,4424373,-1,SO_022,P,-,0.582,176.46,12.6,7.08,1.55,-1.0,-1.0,0.62,0.5,-999.0,-,-,7.46,2,,-1,2010-05-19 08:50:25.000000,6337748,-8.012762,107.76078,93.007688,2010-05-17 22:58:46.549999872,6334627,3.7974137,3.0070459,-999.0,P,55.616102,SONM,2010-05-17 23:08:12.620000000,P,176.46441,0.58238994,12.595537,2010137,47.83469,106.39499,ar,2000245.0,2286324.0,98572,-9.92026,104.591,0.0,2010-05-17 22:58:26.594930,6334627,2010137,10,5,0,273,24,-,-999.0,g,4.17,15310222,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:20:18.000000
1483,982017,59146648,6335017,STKA,P,-1,23.23,215.26,48.72,-0.548,d,-27.9,d,0.55,d,-999,0.498,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135828,STKA,2010-05-17 23:11:40.550000,2010137,4424389,-1,Z1020,P,-,0.515,189.75,34.67,12.6,7.51,37.31,0.99,2.11,0.67,-999.0,-,-,8.47,-,,-1,2010-05-19 08:57:09.000000,6337756,-49.287522,121.24215,0.0,2010-05-17 23:06:32.852659968,6334625,3.9545698,3.9612969,-999.0,P,23.14962,STKA,2010-05-17 23:11:40.549999872,P,189.75324,0.51456778,34.67362,2010137,-31.8743,141.5964,ss,2002337.0,2015034.0,98587,-49.3831,121.206,0.0,2010-05-17 23:06:35.014800,6334625,2010137,17,7,0,437,33,-,-999.0,g,4.1,15310930,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1484,982023,59146662,6335017,VNDA,P,-1,32.151,306.87,164.56,0.044,d,-26.2,d,-1.63,d,-999,0.482,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135831,VNDA,2010-05-17 23:13:01.550000,2010137,4424388,-1,Z1020,P,-,0.771,315.38,23.12,8.1,3.25,24.68,0.974,1.17,0.67,-999.0,-,-,5.24,-,,-1,2010-05-19 08:57:09.000000,6337756,-49.287522,121.24215,0.0,2010-05-17 23:06:32.852659968,6334625,3.9545698,3.9612969,-999.0,P,32.23673,VNDA,2010-05-17 23:13:01.549999872,P,315.37706,0.7711015,23.120324,2010137,-77.5139,161.8456,ss,2002352.0,2286324.0,98587,-49.3831,121.206,0.0,2010-05-17 23:06:35.014800,6334625,2010137,17,7,0,437,33,-,-999.0,g,4.1,15310930,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1485,982028,59146687,6335017,CMAR,P,-1,70.374,164.76,337.56,0.233,d,15.5,d,-0.17,d,-999,0.545,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135834,CMAR,2010-05-17 23:17:47.900000,2010137,4424392,-1,CM_06,P,-,0.719,196.07,7.1,5.97,0.74,-1.0,-1.0,1.53,0.89,-999.0,-,-,5.78,2,,-1,2010-05-19 08:57:09.000000,6337756,-49.287522,121.24215,0.0,2010-05-17 23:06:32.852659968,6334625,3.9545698,3.9612969,-999.0,P,70.294819,CMAR,2010-05-17 23:17:47.900000000,P,196.07158,0.71884874,7.0987703,2010137,18.4576,98.94315,ar,1986198.0,2286324.0,98587,-49.3831,121.206,0.0,2010-05-17 23:06:35.014800,6334625,2010137,17,7,0,437,33,-,-999.0,g,4.1,15310930,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1486,982086,59147711,6335017,QSPA,P,-1,40.741,336.17,179.96,1.734,d,16.3,d,-3.04,d,-999,0.476,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135895,QSPA,2010-05-17 23:14:16.773000,2010137,4424442,-1,Z1020,P,-,0.86,352.44,38.98,5.21,3.48,17.99,0.984,1.2,0.67,-999.0,-,-,4.44,-,,-1,2010-05-19 08:57:09.000000,6337756,-49.287522,121.24215,0.0,2010-05-17 23:06:32.852659968,6334625,3.9545698,3.9612969,-999.0,P,40.836432,QSPA,2010-05-17 23:14:16.772999936,P,352.44422,0.86009786,38.981195,2010137,-89.9279,145.0,ss,2002363.0,2286324.0,98587,-49.3831,121.206,0.0,2010-05-17 23:06:35.014800,6334625,2010137,17,7,0,437,33,-,-999.0,g,4.1,15310930,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1487,982115,59148078,6335017,SNAA,P,-1,52.967,137.29,199.17,-1.327,d,13.7,d,0.82,d,-999,0.605,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135923,SNAA,2010-05-17 23:15:50.662000,2010137,4424467,-1,Z1020,P,-,0.421,151.03,7.48,8.21,1.07,28.49,0.981,0.88,0.67,-999.0,-,-,10.09,-,,-1,2010-05-19 08:57:09.000000,6337756,-49.287522,121.24215,0.0,2010-05-17 23:06:32.852659968,6334625,3.9545698,3.9612969,-999.0,P,53.064832,SNAA,2010-05-17 23:15:50.661999872,P,151.03454,0.42059304,7.476427,2010137,-71.6707,-2.8379,ss,2004132.0,2286324.0,98587,-49.3831,121.206,0.0,2010-05-17 23:06:35.014800,6334625,2010137,17,7,0,437,33,-,-999.0,g,4.1,15310930,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1488,982020,59146652,6334871,STKA,P,-1,35.397,329.15,154.13,-0.259,d,-0.5,d,-0.24,d,-999,0.585,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135830,STKA,2010-05-17 23:20:17.100000,2010137,4424395,-1,Z1530,P,-,0.559,328.68,6.25,8.32,0.91,28.61,0.987,1.17,0.44,-999.0,-,-,7.79,-,,-1,2010-05-19 07:41:10.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,35.302219,STKA,2010-05-17 23:20:17.100000000,P,328.67881,0.55947606,6.2479296,2010137,-31.8743,141.5964,ss,2002337.0,2015034.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1489,982030,59146690,6334871,KSRS,P,-1,37.705,185.84,4.65,2.351,d,-16.9,d,-0.27,d,-999,0.49,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135835,KSRS,2010-05-17 23:20:37.000000,2010137,-1,-1,KS_55,P,-,0.906,168.93,8.87,8.15,1.26,72.12,0.824,0.98,0.67,-999.0,-,-,4.07,3,,-1,2010-05-19 07:41:10.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,37.700951,KSRS,2010-05-17 23:20:37.000000000,P,168.93395,0.90617435,8.8707781,2010137,37.44209,127.88452,ar,2002017.0,2286324.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1490,982032,59146712,6334871,WRA,P,-1,21.846,332.11,153.89,0.329,d,-1.7,d,0.71,d,-999,0.599,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135837,WRA,2010-05-17 23:18:12.817690,2010137,4424394,-1,WR_38,P,-,0.131,330.49,0.85,11.78,0.17,-1.0,-1.0,10.47,0.67,-999.0,-,-,17.35,3,,-1,2010-05-19 07:41:10.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,21.750987,WRA,2010-05-17 23:18:12.817689856,P,330.48999,0.13061834,0.84925811,2010137,-19.9426,134.3395,ar,1999182.0,2286324.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1491,982034,59146759,6334871,USRK,P,-1,44.837,190.92,7.83,0.529,d,-2.8,d,-0.78,d,-999,0.609,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135838,USRK,2010-05-17 23:21:34.700000,2010137,-1,-1,US_127,P,-,0.517,188.09,12.04,7.16,1.5,-1.0,-1.0,0.61,0.25,-999.0,-,-,8.44,3,,-1,2010-05-19 07:41:09.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,44.821995,USRK,2010-05-17 23:21:34.700000000,P,188.08537,0.51658651,12.037484,2010137,44.1998,131.9888,ar,2008287.0,2286324.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1492,982038,59146765,6334871,ZALV,P,-1,63.137,134.53,335.08,-1.408,d,17.8,d,0.08,d,-999,0.53,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135842,ZALV,2010-05-17 23:23:47.950000,2010137,-1,-1,ZA_005,P,-,0.835,152.3,33.54,6.7,3.87,-1.0,-1.0,0.98,0.67,-999.0,-,-,4.66,3,,-1,2010-05-19 07:41:09.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,63.229695,ZALV,2010-05-17 23:23:47.950000128,P,152.30053,0.83451815,33.543662,2010137,53.94805,84.81878,ar,2006286.0,2286324.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1493,982039,59146769,6334871,MKAR,P,-1,59.567,129.07,327.76,-0.934,d,9.6,d,-1.7,d,-999,0.826,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135843,MKAR,2010-05-17 23:23:23.400000,2010137,4424396,-1,MK_021,P,-,0.12,138.65,18.65,5.18,1.68,39.32,0.986,1.66,0.5,-999.0,-,-,23.5,3,,-1,2010-05-19 07:41:09.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,59.680089,MKAR,2010-05-17 23:23:23.400000000,P,138.65145,0.12,18.648306,2010137,46.79368,82.29057,ar,2000092.0,2286324.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1494,982041,59146773,6334871,ARCES,P,-1,93.372,81.85,339.63,1.961,d,24.1,d,1.87,d,-999,0.498,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135845,ARCES,2010-05-17 23:26:34.075000,2010137,-1,-1,AR_54,P,-,0.764,101.09,12.81,6.3,1.41,11.63,0.449,0.13,0.33,-999.0,-,-,5.32,3,,-1,2010-05-19 07:41:10.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,93.450492,ARCES,2010-05-17 23:26:34.075000064,P,101.09372,0.76363988,12.807756,2010137,69.53486,25.50578,ar,1998154.0,2286324.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1495,982042,59146785,6334871,SONM,P,-1,50.422,156.47,344.4,1.12,d,0.8,d,1.56,d,-999,0.773,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135846,SONM,2010-05-17 23:22:19.288060,2010137,-1,-1,SO_027,P,-,0.12,157.26,4.77,9.1,0.76,-1.0,-1.0,1.58,0.5,-999.0,-,-,21.2,2,,-1,2010-05-19 07:41:10.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,50.48486,SONM,2010-05-17 23:22:19.288059904,P,157.25597,0.12,4.7669007,2010137,47.83469,106.39499,ar,2000245.0,2286324.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1496,982043,59146809,6334871,MJAR,P,-1,38.863,202.57,18.01,-0.26,d,-7.6,d,0.6,d,-999,0.729,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135847,MJAR,2010-05-17 23:20:44.887500,2010137,-1,-1,MJ_56,P,-,0.199,194.93,4.34,8.94,0.68,20.51,0.877,3.48,0.67,-999.0,-,-,15.26,2,,-1,2010-05-19 07:41:10.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,38.813171,MJAR,2010-05-17 23:20:44.887500032,P,194.92634,0.19934597,4.3376262,2010137,36.52472,138.24718,ar,2005060.0,2286324.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1497,982044,59146822,6334871,PETK,P,-1,60.055,219.42,22.51,-3.367,d,43.6,d,1.67,d,-999,0.503,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135848,PETK,2010-05-17 23:23:25.375000,2010137,-1,-1,PE_024,P,-,0.948,222.61,20.4,9.79,3.47,-1.0,-1.0,2.35,0.5,-999.0,-,-,3.77,3,,-1,2010-05-19 07:41:10.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,59.990755,PETK,2010-05-17 23:23:25.375000064,P,222.61406,0.94776101,20.396982,2010137,53.10822,157.69885,ar,2006291.0,2286324.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1498,982046,59146834,6334871,FINES,P,-1,94.215,82.91,331.52,0.071,d,17.8,d,2.12,d,-999,0.463,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135851,FINES,2010-05-17 23:26:36.537640,2010137,-1,-1,FI_44,P,-,0.96,103.71,23.03,8.04,3.21,31.38,0.726,0.13,0.33,-999.0,-,-,3.68,3,,-1,2010-05-19 07:41:10.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,94.317378,FINES,2010-05-17 23:26:36.537640192,P,103.70696,0.95998758,23.033227,2010137,61.4436,26.0771,ar,1993322.0,2286324.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1499,982113,59148069,6334871,KAPI,P,-1,6.53,44.39,224.18,0.351,d,-11.4,d,-6.64,d,-999,0.416,IASPEI,-1,5/18/2010 5:40,5/18/2010 5:40,1135920,KAPI,2010-05-17 23:15:04.094000,2010137,4424466,-1,Z4080,Pn,-,0.143,33.03,24.39,6.97,2.95,24.13,0.86,5.0,0.17,-999.0,-,-,16.95,-,,-1,2010-05-19 07:41:10.000000,6337630,-0.31706702,124.50943,92.310864,2010-05-17 23:13:29.563649792,6334628,3.9025542,2.8943557,-999.0,P,6.6592256,KAPI,2010-05-17 23:15:04.094000128,Pn,33.030526,0.14311543,24.386237,2010137,-5.0142,119.7517,ss,2007068.0,2286324.0,98580,-0.306038,124.314,92.4803,2010-05-17 23:13:30.377830,6334628,2010137,17,12,0,269,23,-,-999.0,f,3.9,15310680,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 05:40:24.000000
1500,982058,59147140,6335133,ZALV,P,-1,40.581,111.49,321.41,-0.817,d,-2.4,d,1.32,d,-999,0.481,IASPEI,-1,5/18/2010 6:00,5/18/2010 6:00,1135856,ZALV,2010-05-17 23:44:23.975000,2010137,-1,-1,ZA_021,P,-,0.934,109.06,11.72,9.57,1.95,-1.0,-1.0,0.7,0.5,-999.0,-,-,3.87,3,,-1,2010-05-19 07:30:49.000000,6337599,28.695214,128.66979,0.0,2010-05-17 23:36:43.789760000,6335128,3.6422456,3.1636496,2.6395272,P,40.55498,ZALV,2010-05-17 23:44:23.974999808,P,109.05695,0.93368408,11.721178,2010137,53.94805,84.81878,ar,2006286.0,2286324.0,98593,28.3054,128.168,65.0,2010-05-17 23:36:54.956420,6335128,2010137,12,6,0,238,20,-,-999.0,g,3.29,15311128,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 06:00:21.000000
1501,982059,59147161,6335133,MKAR,P,-1,40.137,100.9,310.08,-0.846,d,-5.6,d,-1.69,d,-999,0.558,IASPEI,-1,5/18/2010 6:00,5/18/2010 6:00,1135860,MKAR,2010-05-17 23:44:21.575000,2010137,4424416,-1,MK_021,P,-,0.635,95.29,15.0,6.58,1.72,29.25,0.865,0.25,0.5,-999.0,-,-,6.77,3,,-1,2010-05-19 07:30:49.000000,6337599,28.695214,128.66979,0.0,2010-05-17 23:36:43.789760000,6335128,3.6422456,3.1636496,2.6395272,P,40.226724,MKAR,2010-05-17 23:44:21.575000064,P,95.290081,0.63474535,15.001288,2010137,46.79368,82.29057,ar,2000092.0,2286324.0,98593,28.3054,128.168,65.0,2010-05-17 23:36:54.956420,6335128,2010137,12,6,0,238,20,-,-999.0,g,3.29,15311128,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 06:00:21.000000
1502,982062,59147164,6335133,ILAR,P,-1,62.646,278.54,28.73,-3.806,d,1.6,d,0.07,d,-999,0.527,IASPEI,-1,5/18/2010 6:00,5/18/2010 6:00,1135861,ILAR,2010-05-17 23:47:05.950000,2010137,4424420,-1,IL_59,P,-,0.821,287.18,6.55,8.29,0.95,20.09,0.902,0.38,0.67,-999.0,-,-,4.78,3,,-1,2010-05-19 07:30:49.000000,6337599,28.695214,128.66979,0.0,2010-05-17 23:36:43.789760000,6335128,3.6422456,3.1636496,2.6395272,P,62.093145,ILAR,2010-05-17 23:47:05.950000128,P,287.18055,0.82090554,6.5480266,2010137,64.77145,-146.88645,ar,1977091.0,2286324.0,98593,28.3054,128.168,65.0,2010-05-17 23:36:54.956420,6335128,2010137,12,6,0,238,20,-,-999.0,g,3.29,15311128,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 06:00:21.000000
1503,982066,59147208,6335133,WRA,P,-1,48.334,352.71,172.22,-0.041,d,-2.9,d,-0.07,d,-999,0.561,IASPEI,-1,5/18/2010 6:00,5/18/2010 6:00,1135863,WRA,2010-05-17 23:45:29.825000,2010137,-1,-1,WR_35,P,-,0.625,351.33,2.5,8.21,0.36,-1.0,-1.0,1.32,0.67,-999.0,-,-,6.89,3,,-1,2010-05-19 07:30:49.000000,6337599,28.695214,128.66979,0.0,2010-05-17 23:36:43.789760000,6335128,3.6422456,3.1636496,2.6395272,P,48.662194,WRA,2010-05-17 23:45:29.824999936,P,351.32761,0.62509268,2.4999287,2010137,-19.9426,134.3395,ar,1999182.0,2286324.0,98593,28.3054,128.168,65.0,2010-05-17 23:36:54.956420,6335128,2010137,12,6,0,238,20,-,-999.0,g,3.29,15311128,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 06:00:21.000000
1504,982070,59147313,6334923,PETK,Pg,-1,5.505,208.7,25.65,-5.555,d,-7.5,d,-4.06,d,-999,0.28,IASPEI,-1,5/18/2010 6:20,5/18/2010 6:20,1135870,PETK,2010-05-17 23:55:44.250000,2010137,4424424,-1,PE_095,Pn,-,0.307,176.13,6.22,12.9,1.4,-1.0,-1.0,0.47,0.22,-999.0,-,-,12.48,3,,-1,2010-05-18 16:24:14.000000,6336350,49.013008,153.55814,164.10327,2010-05-17 23:54:32.128320000,6334715,3.2655463,3.0059292,-999.0,P,4.8607642,PETK,2010-05-17 23:55:44.249999872,Pn,176.12978,0.30697101,6.216546,2010137,53.10822,157.69885,ar,2006291.0,2286324.0,98582,48.2148,153.749,0.0,2010-05-17 23:54:09.432410,6334715,2010137,15,5,0,221,19,-,-999.0,g,4.02,15310779,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 06:20:14.000000
1505,982073,59147357,6334923,ZALV,P,-1,42.118,68.53,304.67,0.182,d,-6.0,d,-1.22,d,-999,0.496,IASPEI,-1,5/18/2010 6:20,5/18/2010 6:20,1135873,ZALV,2010-05-18 00:02:02.075000,2010138,-1,-1,ZA_020,P,-,0.778,62.36,17.02,6.95,2.06,-1.0,-1.0,1.02,0.5,-999.0,-,-,5.18,3,,-1,2010-05-18 16:24:14.000000,6336350,49.013008,153.55814,164.10327,2010-05-17 23:54:32.128320000,6334715,3.2655463,3.0059292,-999.0,P,41.563263,ZALV,2010-05-18 00:02:02.075000064,P,62.362069,0.77758812,17.021886,2010138,53.94805,84.81878,ar,2006286.0,2286324.0,98582,48.2148,153.749,0.0,2010-05-17 23:54:09.432410,6334715,2010137,15,5,0,221,19,-,-999.0,g,4.02,15310779,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 06:20:14.000000
1506,982074,59147364,6334923,MKAR,P,-1,46.663,60.67,296.41,1.037,d,-10.4,d,-3.37,d,-999,0.681,IASPEI,-1,5/18/2010 6:20,5/18/2010 6:20,1135874,MKAR,2010-05-18 00:02:40.400000,2010138,-1,-1,MK_020,P,-,0.12,50.32,19.36,4.47,1.5,20.28,0.972,1.5,0.5,-999.0,-,-,25.99,3,,-1,2010-05-18 16:24:14.000000,6336350,49.013008,153.55814,164.10327,2010-05-17 23:54:32.128320000,6334715,3.2655463,3.0059292,-999.0,P,46.198565,MKAR,2010-05-18 00:02:40.400000000,P,50.318998,0.12,19.364781,2010138,46.79368,82.29057,ar,2000092.0,2286324.0,98582,48.2148,153.749,0.0,2010-05-17 23:54:09.432410,6334715,2010137,15,5,0,221,19,-,-999.0,g,4.02,15310779,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 06:20:14.000000
1507,982075,59147375,6334923,PDAR,P,-1,63.541,312.1,54.78,2.067,d,60.5,d,-3.43,d,-999,0.487,IASPEI,-1,5/18/2010 6:20,5/18/2010 6:20,1135876,PDAR,2010-05-18 00:04:42.850000,2010138,4424426,-1,PD_032,P,-,0.982,358.15,48.11,2.8,2.28,16.41,0.725,0.26,0.5,-999.0,-,-,3.53,3,,-1,2010-05-18 16:24:14.000000,6336350,49.013008,153.55814,164.10327,2010-05-17 23:54:32.128320000,6334715,3.2655463,3.0059292,-999.0,P,63.185038,PDAR,2010-05-18 00:04:42.849999872,P,358.15239,0.98242102,48.107351,2010138,42.76738,-109.5579,ar,1995196.0,2286324.0,98582,48.2148,153.749,0.0,2010-05-17 23:54:09.432410,6334715,2010137,15,5,0,221,19,-,-999.0,g,4.02,15310779,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 06:20:14.000000
1508,982085,59147636,6334983,MJAR,Pg,-1,3.525,48.58,230.64,-0.209,d,-11.6,d,-7.22,d,-999,0.351,IASPEI,-1,5/18/2010 7:00,5/18/2010 7:00,1135891,MJAR,2010-05-18 00:37:33.537500,2010138,-1,-1,MJ_50,P,-,0.12,36.99,3.28,11.01,0.63,35.42,0.929,13.35,0.67,-999.0,-,-,40.41,2,,-1,2010-05-18 16:23:14.000000,6336348,38.848521,141.55383,80.281603,2010-05-18 00:36:39.749229824,6334761,3.4571541,1.9071072,-999.0,P,3.5014335,MJAR,2010-05-18 00:37:33.537499904,P,36.988898,0.12,3.2808844,2010138,36.52472,138.24718,ar,2005060.0,2286324.0,98585,38.8137,141.631,0.0,2010-05-18 00:36:30.134780,6334761,2010138,15,8,0,228,19,-,-999.0,g,3.82,15310869,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 07:00:25.000000
1509,982088,59147738,6334983,MKAR,P,-1,43.341,78.28,300.56,-0.588,d,5.7,d,-2.05,d,-999,0.681,IASPEI,-1,5/18/2010 7:00,5/18/2010 7:00,1135897,MKAR,2010-05-18 00:44:33.175000,2010138,-1,-1,MK_020,P,-,0.12,83.96,13.16,6.03,1.38,-1.0,-1.0,1.62,0.5,-999.0,-,-,37.1,3,,-1,2010-05-18 16:23:14.000000,6336348,38.848521,141.55383,80.281603,2010-05-18 00:36:39.749229824,6334761,3.4571541,1.9071072,-999.0,P,43.271813,MKAR,2010-05-18 00:44:33.175000064,P,83.959266,0.12,13.158574,2010138,46.79368,82.29057,ar,2000092.0,2286324.0,98585,38.8137,141.631,0.0,2010-05-18 00:36:30.134780,6334761,2010138,15,8,0,228,19,-,-999.0,g,3.82,15310869,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-18 07:00:25.000000
